Identifier	matchCounts
ENSMUST00000190719	28
ENSMUST00000188982	23
ENSMUST00000190471	6
ENSMUST00000194866	2
ENSMUST00000041447	116
ENSMUST00000235071	97
ENSMUST00000175681	0
ENSMUST00000170146	0
ENSMUST00000193873	0
ENSMUST00000194564	0
ENSMUST00000188371	385
ENSMUST00000186565	161
ENSMUST00000027057	375
ENSMUST00000188684	144
ENSMUST00000194867	6
ENSMUST00000040695	0
ENSMUST00000115367	1
ENSMUST00000145070	1
ENSMUST00000151004	1
ENSMUST00000140597	474
ENSMUST00000058437	3362
ENSMUST00000141217	3438
ENSMUST00000151017	2267
ENSMUST00000149566	3303
ENSMUST00000125005	3254
ENSMUST00000027053	751
ENSMUST00000152626	477
ENSMUST00000192560	0
ENSMUST00000162751	209
ENSMUST00000054668	209
ENSMUST00000162627	209
ENSMUST00000027052	209
ENSMUST00000162435	209
ENSMUST00000159558	310
ENSMUST00000128957	310
ENSMUST00000131257	300
ENSMUST00000115360	186
ENSMUST00000162007	305
ENSMUST00000127420	305
ENSMUST00000149320	202
ENSMUST00000151888	80
ENSMUST00000153966	50
ENSMUST00000115359	57
ENSMUST00000145092	50
ENSMUST00000144138	50
ENSMUST00000182554	138
ENSMUST00000182080	54
ENSMUST00000117146	403
ENSMUST00000236045	139
ENSMUST00000133639	139
ENSMUST00000136455	126
ENSMUST00000132919	78
ENSMUST00000195710	2
ENSMUST00000188641	741
ENSMUST00000115352	669
ENSMUST00000186948	379
ENSMUST00000187910	370
ENSMUST00000185771	375
ENSMUST00000185393	344
ENSMUST00000186701	290
ENSMUST00000188987	142
ENSMUST00000186541	150
ENSMUST00000190986	141
ENSMUST00000191535	140
ENSMUST00000177501	290
ENSMUST00000177532	132
ENSMUST00000065373	290
ENSMUST00000176451	57
ENSMUST00000191260	11
ENSMUST00000026881	66
ENSMUST00000190366	66
ENSMUST00000194790	0
ENSMUST00000186024	1
ENSMUST00000038382	11
ENSMUST00000026879	0
ENSMUST00000150457	0
ENSMUST00000189736	0
ENSMUST00000189465	0
ENSMUST00000088476	1
ENSMUST00000159958	0
ENSMUST00000160305	0
ENSMUST00000095075	0
ENSMUST00000130669	0
ENSMUST00000026876	0
ENSMUST00000115340	0
ENSMUST00000115344	0
ENSMUST00000097818	0
ENSMUST00000088463	0
ENSMUST00000097817	0
ENSMUST00000037294	0
ENSMUST00000149505	0
ENSMUST00000027059	0
ENSMUST00000187754	0
ENSMUST00000064976	0
ENSMUST00000191068	0
ENSMUST00000186972	0
ENSMUST00000193790	0
ENSMUST00000088448	3030
ENSMUST00000132647	116
ENSMUST00000147480	217
ENSMUST00000128051	202
ENSMUST00000194347	5
ENSMUST00000027061	0
ENSMUST00000039046	0
ENSMUST00000191111	0
ENSMUST00000189301	0
ENSMUST00000190692	0
ENSMUST00000053266	2551
ENSMUST00000185296	2553
ENSMUST00000188112	486
ENSMUST00000191061	543
ENSMUST00000190421	468
ENSMUST00000189400	148
ENSMUST00000068880	145
ENSMUST00000167119	54
ENSMUST00000187651	54
ENSMUST00000160782	2
ENSMUST00000038447	7
ENSMUST00000037998	1483
ENSMUST00000187210	216
ENSMUST00000027065	106
ENSMUST00000027064	111
ENSMUST00000191648	0
ENSMUST00000027067	10
ENSMUST00000121676	9
ENSMUST00000124990	4
ENSMUST00000190711	2
ENSMUST00000088407	0
ENSMUST00000070223	0
ENSMUST00000147615	0
ENSMUST00000029667	105
ENSMUST00000115300	105
ENSMUST00000173058	36
ENSMUST00000174183	41
ENSMUST00000173404	41
ENSMUST00000115299	9
ENSMUST00000134505	0
ENSMUST00000192487	0
ENSMUST00000194737	0
ENSMUST00000081544	0
ENSMUST00000115273	0
ENSMUST00000097811	0
ENSMUST00000097810	0
ENSMUST00000097809	0
ENSMUST00000164877	0
ENSMUST00000185942	0
ENSMUST00000097808	0
ENSMUST00000218140	0
ENSMUST00000073179	0
ENSMUST00000193885	0
ENSMUST00000195365	0
ENSMUST00000027343	59
ENSMUST00000186064	40
ENSMUST00000188677	16
ENSMUST00000189537	0
ENSMUST00000144602	1
ENSMUST00000063663	3
ENSMUST00000140583	0
ENSMUST00000149737	523
ENSMUST00000027339	699
ENSMUST00000136506	110
ENSMUST00000129254	531
ENSMUST00000148710	339
ENSMUST00000141330	372
ENSMUST00000133398	368
ENSMUST00000027338	71
ENSMUST00000155767	47
ENSMUST00000192339	0
ENSMUST00000195143	0
ENSMUST00000187619	229
ENSMUST00000188712	674
ENSMUST00000187752	703
ENSMUST00000187369	696
ENSMUST00000186331	379
ENSMUST00000027337	716
ENSMUST00000185807	98
ENSMUST00000186999	367
ENSMUST00000185525	183
ENSMUST00000192408	0
ENSMUST00000054588	0
ENSMUST00000088349	0
ENSMUST00000124600	0
ENSMUST00000147902	0
ENSMUST00000144297	0
ENSMUST00000115244	0
ENSMUST00000051344	0
ENSMUST00000191471	630
ENSMUST00000186096	177
ENSMUST00000186190	104
ENSMUST00000095062	617
ENSMUST00000187468	107
ENSMUST00000190195	149
ENSMUST00000126626	0
ENSMUST00000146592	0
ENSMUST00000135518	0
ENSMUST00000151309	0
ENSMUST00000041838	0
ENSMUST00000153568	0
ENSMUST00000126096	0
ENSMUST00000154102	0
ENSMUST00000190202	0
ENSMUST00000134022	0
ENSMUST00000189254	0
ENSMUST00000193138	0
ENSMUST00000192443	0
ENSMUST00000192367	0
ENSMUST00000193392	0
ENSMUST00000193079	0
ENSMUST00000195128	0
ENSMUST00000192216	0
ENSMUST00000195543	0
ENSMUST00000194535	0
ENSMUST00000193573	0
ENSMUST00000194644	0
ENSMUST00000192614	0
ENSMUST00000191772	0
ENSMUST00000195723	0
ENSMUST00000192448	0
ENSMUST00000194923	0
ENSMUST00000195187	0
ENSMUST00000193912	0
ENSMUST00000195754	0
ENSMUST00000194343	0
ENSMUST00000097801	0
ENSMUST00000193585	0
ENSMUST00000059937	0
ENSMUST00000186733	2482
ENSMUST00000088310	2482
ENSMUST00000191329	1546
ENSMUST00000190190	101
ENSMUST00000187316	37
ENSMUST00000186105	282
ENSMUST00000191245	231
ENSMUST00000191064	177
ENSMUST00000188847	62
ENSMUST00000187600	34
ENSMUST00000185521	214
ENSMUST00000188780	126
ENSMUST00000187968	7
ENSMUST00000185604	4
ENSMUST00000195437	1
ENSMUST00000192050	7
ENSMUST00000232841	315
ENSMUST00000153681	217
ENSMUST00000130934	152
ENSMUST00000233506	313
ENSMUST00000027232	313
ENSMUST00000076587	203
ENSMUST00000238874	0
ENSMUST00000178317	1
ENSMUST00000233331	0
ENSMUST00000152491	0
ENSMUST00000187892	0
ENSMUST00000188605	0
ENSMUST00000127775	0
ENSMUST00000187659	0
ENSMUST00000135245	0
ENSMUST00000062560	0
ENSMUST00000161773	0
ENSMUST00000027230	0
ENSMUST00000027226	0
ENSMUST00000189878	0
ENSMUST00000188257	0
ENSMUST00000185666	0
ENSMUST00000186984	0
ENSMUST00000195178	0
ENSMUST00000192993	0
ENSMUST00000193099	0
ENSMUST00000195252	0
ENSMUST00000195761	0
ENSMUST00000171322	0
ENSMUST00000195241	0
ENSMUST00000194631	0
ENSMUST00000027312	719
ENSMUST00000189552	328
ENSMUST00000187353	1
ENSMUST00000192891	3
ENSMUST00000191779	4
ENSMUST00000191965	4
ENSMUST00000193126	0
ENSMUST00000195006	52
ENSMUST00000140354	140
ENSMUST00000088287	654
ENSMUST00000138024	656
ENSMUST00000135330	125
ENSMUST00000151482	215
ENSMUST00000115174	627
ENSMUST00000150593	438
ENSMUST00000122822	150
ENSMUST00000132066	323
ENSMUST00000044691	952
ENSMUST00000155484	241
ENSMUST00000187602	205
ENSMUST00000189741	56
ENSMUST00000195310	4
ENSMUST00000139143	710
ENSMUST00000019861	746
ENSMUST00000115167	132
ENSMUST00000151055	145
ENSMUST00000194656	169
ENSMUST00000130376	115
ENSMUST00000140163	48
ENSMUST00000044455	499
ENSMUST00000125723	25
ENSMUST00000115161	9
ENSMUST00000129464	8
ENSMUST00000062289	9
ENSMUST00000195350	1
ENSMUST00000126724	1
ENSMUST00000139700	0
ENSMUST00000195730	0
ENSMUST00000183034	7662
ENSMUST00000187486	849
ENSMUST00000182697	86
ENSMUST00000182314	86
ENSMUST00000183331	430
ENSMUST00000097786	6795
ENSMUST00000115104	8181
ENSMUST00000097785	8171
ENSMUST00000239001	68
ENSMUST00000182410	43
ENSMUST00000183006	57
ENSMUST00000183302	725
ENSMUST00000185897	2052
ENSMUST00000185269	6604
ENSMUST00000182335	212
ENSMUST00000189952	28
ENSMUST00000194192	1689
ENSMUST00000182018	3279
ENSMUST00000185736	171
ENSMUST00000183100	476
ENSMUST00000182507	446
ENSMUST00000193333	1
ENSMUST00000194178	1
ENSMUST00000194920	1
ENSMUST00000195223	0
ENSMUST00000042493	256
ENSMUST00000188583	248
ENSMUST00000027303	717
ENSMUST00000187077	23
ENSMUST00000137794	111
ENSMUST00000149962	356
ENSMUST00000134327	197
ENSMUST00000128086	57
ENSMUST00000136770	325
ENSMUST00000191000	31
ENSMUST00000185610	1
ENSMUST00000027302	13
ENSMUST00000190122	0
ENSMUST00000188884	0
ENSMUST00000186252	1
ENSMUST00000188972	11
ENSMUST00000188019	0
ENSMUST00000027299	0
ENSMUST00000191604	0
ENSMUST00000027298	0
ENSMUST00000115071	0
ENSMUST00000190790	0
ENSMUST00000047840	0
ENSMUST00000052670	0
ENSMUST00000159747	38
ENSMUST00000162599	31
ENSMUST00000159021	10
ENSMUST00000047664	38
ENSMUST00000162760	27
ENSMUST00000159059	10
ENSMUST00000160855	24
ENSMUST00000211073	0
ENSMUST00000167518	3877
ENSMUST00000047534	3877
ENSMUST00000170092	1303
ENSMUST00000185469	1273
ENSMUST00000191307	1129
ENSMUST00000185279	842
ENSMUST00000185231	773
ENSMUST00000140534	383
ENSMUST00000192924	1
ENSMUST00000156687	330
ENSMUST00000027297	1296
ENSMUST00000152654	202
ENSMUST00000191722	351
ENSMUST00000195698	0
ENSMUST00000088174	4936
ENSMUST00000194670	2521
ENSMUST00000046875	6233
ENSMUST00000173999	2821
ENSMUST00000174266	5907
ENSMUST00000173250	260
ENSMUST00000174224	882
ENSMUST00000173166	1843
ENSMUST00000173082	207
ENSMUST00000174716	2200
ENSMUST00000174142	604
ENSMUST00000172592	358
ENSMUST00000192159	102
ENSMUST00000056946	17
ENSMUST00000188666	4
ENSMUST00000126413	15
ENSMUST00000142319	2
ENSMUST00000150747	8
ENSMUST00000145179	15
ENSMUST00000124280	37
ENSMUST00000097778	65
ENSMUST00000116629	64
ENSMUST00000115031	66
ENSMUST00000115032	68
ENSMUST00000137906	67
ENSMUST00000192874	8
ENSMUST00000115029	67
ENSMUST00000140218	2
ENSMUST00000147123	8
ENSMUST00000141121	6
ENSMUST00000185912	1257
ENSMUST00000010597	1262
ENSMUST00000186470	788
ENSMUST00000188961	788
ENSMUST00000188528	104
ENSMUST00000185621	93
ENSMUST00000187628	50
ENSMUST00000185614	84
ENSMUST00000188957	6
ENSMUST00000179162	0
ENSMUST00000202030	0
ENSMUST00000140452	0
ENSMUST00000192969	33
ENSMUST00000125304	206
ENSMUST00000134594	174
ENSMUST00000115011	167
ENSMUST00000001171	164
ENSMUST00000152088	16
ENSMUST00000123583	58
ENSMUST00000193502	21
ENSMUST00000153128	531
ENSMUST00000192530	108
ENSMUST00000193157	0
ENSMUST00000001166	691
ENSMUST00000097776	691
ENSMUST00000154225	57
ENSMUST00000195264	32
ENSMUST00000135100	131
ENSMUST00000193083	74
ENSMUST00000054665	61
ENSMUST00000194853	47
ENSMUST00000193991	26
ENSMUST00000191849	111
ENSMUST00000207088	35
ENSMUST00000207843	112
ENSMUST00000001172	89
ENSMUST00000194894	41
ENSMUST00000207922	11
ENSMUST00000208690	17
ENSMUST00000208269	4
ENSMUST00000191677	929
ENSMUST00000191642	933
ENSMUST00000195620	923
ENSMUST00000114991	929
ENSMUST00000191785	196
ENSMUST00000195160	184
ENSMUST00000193382	59
ENSMUST00000195339	63
ENSMUST00000170295	0
ENSMUST00000193548	0
ENSMUST00000193763	0
ENSMUST00000194025	0
ENSMUST00000194839	0
ENSMUST00000193155	0
ENSMUST00000195729	0
ENSMUST00000114981	0
ENSMUST00000081180	1037
ENSMUST00000193210	1054
ENSMUST00000195151	835
ENSMUST00000191790	1010
ENSMUST00000192859	895
ENSMUST00000193235	1035
ENSMUST00000043951	2264
ENSMUST00000159675	164
ENSMUST00000162684	579
ENSMUST00000159448	784
ENSMUST00000160084	734
ENSMUST00000160043	524
ENSMUST00000162662	497
ENSMUST00000192873	1
ENSMUST00000208994	1
ENSMUST00000195374	0
ENSMUST00000193459	0
ENSMUST00000027291	0
ENSMUST00000185871	0
ENSMUST00000186624	0
ENSMUST00000190128	0
ENSMUST00000027290	5360
ENSMUST00000194563	5363
ENSMUST00000191381	1813
ENSMUST00000187917	176
ENSMUST00000189470	216
ENSMUST00000190442	384
ENSMUST00000186486	456
ENSMUST00000185964	174
ENSMUST00000192008	0
ENSMUST00000194249	0
ENSMUST00000117172	0
ENSMUST00000124404	0
ENSMUST00000067178	0
ENSMUST00000238425	0
ENSMUST00000238500	0
ENSMUST00000162449	0
ENSMUST00000027289	0
ENSMUST00000194890	0
ENSMUST00000194048	0
ENSMUST00000195450	0
ENSMUST00000169057	0
ENSMUST00000194320	0
ENSMUST00000191981	0
ENSMUST00000195272	1
ENSMUST00000194195	1
ENSMUST00000027288	1
ENSMUST00000192404	0
ENSMUST00000146676	4
ENSMUST00000027287	186
ENSMUST00000193024	4
ENSMUST00000140264	113
ENSMUST00000132401	104
ENSMUST00000136846	112
ENSMUST00000132615	104
ENSMUST00000193774	42
ENSMUST00000137266	98
ENSMUST00000058307	93
ENSMUST00000114933	93
ENSMUST00000168546	93
ENSMUST00000123124	10
ENSMUST00000192652	0
ENSMUST00000027286	876
ENSMUST00000192179	31
ENSMUST00000114925	329
ENSMUST00000027285	357
ENSMUST00000144617	299
ENSMUST00000193979	271
ENSMUST00000118059	356
ENSMUST00000193713	158
ENSMUST00000134184	274
ENSMUST00000042161	74
ENSMUST00000151952	74
ENSMUST00000154819	21
ENSMUST00000143636	18
ENSMUST00000149791	2
ENSMUST00000148047	2
ENSMUST00000194660	2
ENSMUST00000195598	1
ENSMUST00000192316	0
ENSMUST00000160023	55
ENSMUST00000162875	91
ENSMUST00000160589	8
ENSMUST00000192005	0
ENSMUST00000192480	0
ENSMUST00000041815	27
ENSMUST00000114902	27
ENSMUST00000088072	27
ENSMUST00000151735	27
ENSMUST00000123082	65
ENSMUST00000155852	58
ENSMUST00000193669	38
ENSMUST00000134024	16
ENSMUST00000128085	29
ENSMUST00000041621	65
ENSMUST00000142670	39
ENSMUST00000144440	38
ENSMUST00000139725	86
ENSMUST00000027257	148
ENSMUST00000131754	55
ENSMUST00000127170	113
ENSMUST00000138806	50
ENSMUST00000027256	285
ENSMUST00000193673	281
ENSMUST00000161694	25
ENSMUST00000160082	82
ENSMUST00000194857	263
ENSMUST00000195373	277
ENSMUST00000162513	197
ENSMUST00000078307	1
ENSMUST00000144184	0
ENSMUST00000027254	0
ENSMUST00000114894	0
ENSMUST00000162031	739
ENSMUST00000193832	683
ENSMUST00000195247	621
ENSMUST00000194747	667
ENSMUST00000192960	522
ENSMUST00000195032	533
ENSMUST00000192237	330
ENSMUST00000194692	17
ENSMUST00000027252	3156
ENSMUST00000192548	3132
ENSMUST00000193806	121
ENSMUST00000193151	258
ENSMUST00000195664	287
ENSMUST00000027251	1020
ENSMUST00000194650	783
ENSMUST00000193008	106
ENSMUST00000193113	44
ENSMUST00000194815	102
ENSMUST00000193472	120
ENSMUST00000192697	102
ENSMUST00000193922	67
ENSMUST00000192594	188
ENSMUST00000193697	166
ENSMUST00000195383	45
ENSMUST00000095027	29
ENSMUST00000238906	29
ENSMUST00000039827	29
ENSMUST00000136641	2
ENSMUST00000027250	0
ENSMUST00000134963	0
ENSMUST00000192930	0
ENSMUST00000147695	0
ENSMUST00000039612	0
ENSMUST00000191724	0
ENSMUST00000027249	0
ENSMUST00000193441	0
ENSMUST00000192948	0
ENSMUST00000194361	0
ENSMUST00000194657	0
ENSMUST00000193435	0
ENSMUST00000192175	0
ENSMUST00000195731	0
ENSMUST00000088029	0
ENSMUST00000160214	0
ENSMUST00000027247	978
ENSMUST00000193489	380
ENSMUST00000194552	826
ENSMUST00000193073	579
ENSMUST00000194994	18
ENSMUST00000195455	0
ENSMUST00000173050	0
ENSMUST00000056815	0
ENSMUST00000172825	0
ENSMUST00000086535	1491
ENSMUST00000194746	1423
ENSMUST00000178079	1413
ENSMUST00000179954	1414
ENSMUST00000195123	1413
ENSMUST00000191855	1089
ENSMUST00000054462	294
ENSMUST00000192099	78
ENSMUST00000192531	253
ENSMUST00000193823	197
ENSMUST00000195854	38
ENSMUST00000191698	0
ENSMUST00000161515	588
ENSMUST00000003219	588
ENSMUST00000160145	481
ENSMUST00000195567	113
ENSMUST00000062525	1022
ENSMUST00000195136	491
ENSMUST00000153381	119
ENSMUST00000195705	118
ENSMUST00000053355	0
ENSMUST00000151913	0
ENSMUST00000126760	0
ENSMUST00000171319	0
ENSMUST00000168431	6741
ENSMUST00000163854	6828
ENSMUST00000193661	198
ENSMUST00000191761	2042
ENSMUST00000193682	6873
ENSMUST00000195860	6088
ENSMUST00000195259	5996
ENSMUST00000195636	7027
ENSMUST00000192509	6175
ENSMUST00000193514	398
ENSMUST00000194163	178
ENSMUST00000195356	174
ENSMUST00000192355	572
ENSMUST00000191964	553
ENSMUST00000191865	938
ENSMUST00000192194	150
ENSMUST00000192884	691
ENSMUST00000191657	1123
ENSMUST00000193054	0
ENSMUST00000191671	0
ENSMUST00000027243	0
ENSMUST00000195770	0
ENSMUST00000194913	0
ENSMUST00000193969	0
ENSMUST00000027241	242
ENSMUST00000114795	239
ENSMUST00000195402	2
ENSMUST00000191850	1
ENSMUST00000192551	0
ENSMUST00000095020	0
ENSMUST00000194296	0
ENSMUST00000193388	0
ENSMUST00000174335	105
ENSMUST00000173881	47
ENSMUST00000097772	191
ENSMUST00000173514	210
ENSMUST00000053043	189
ENSMUST00000167723	23
ENSMUST00000193391	23
ENSMUST00000193793	21
ENSMUST00000087983	22
ENSMUST00000195684	21
ENSMUST00000108044	36
ENSMUST00000027237	28
ENSMUST00000163057	6
ENSMUST00000159724	7
ENSMUST00000160468	5
ENSMUST00000027233	0
ENSMUST00000192849	0
ENSMUST00000193371	0
ENSMUST00000192454	0
ENSMUST00000192078	0
ENSMUST00000027231	0
ENSMUST00000192345	0
ENSMUST00000192294	0
ENSMUST00000039672	64
ENSMUST00000131390	64
ENSMUST00000144385	8
ENSMUST00000114765	0
ENSMUST00000191992	0
ENSMUST00000191831	0
ENSMUST00000054883	1
ENSMUST00000057208	399
ENSMUST00000185376	304
ENSMUST00000185523	314
ENSMUST00000188174	140
ENSMUST00000187414	228
ENSMUST00000201108	288
ENSMUST00000202358	171
ENSMUST00000188621	0
ENSMUST00000179766	0
ENSMUST00000179655	0
ENSMUST00000187998	0
ENSMUST00000114761	0
ENSMUST00000095014	850
ENSMUST00000186694	842
ENSMUST00000188598	96
ENSMUST00000188728	112
ENSMUST00000190427	33
ENSMUST00000187525	63
ENSMUST00000187872	71
ENSMUST00000189010	52
ENSMUST00000010434	299
ENSMUST00000008280	586
ENSMUST00000185893	524
ENSMUST00000187357	120
ENSMUST00000187435	18
ENSMUST00000136648	5
ENSMUST00000086421	398
ENSMUST00000124817	3
ENSMUST00000202540	59
ENSMUST00000114744	105
ENSMUST00000194710	0
ENSMUST00000193169	25
ENSMUST00000027217	0
ENSMUST00000126008	2150
ENSMUST00000076997	2057
ENSMUST00000139451	636
ENSMUST00000136179	454
ENSMUST00000153317	215
ENSMUST00000134860	417
ENSMUST00000136704	401
ENSMUST00000128261	401
ENSMUST00000185579	50
ENSMUST00000087933	1695
ENSMUST00000190401	316
ENSMUST00000186028	312
ENSMUST00000188313	1694
ENSMUST00000188302	1147
ENSMUST00000189388	1145
ENSMUST00000186441	244
ENSMUST00000190207	753
ENSMUST00000187115	219
ENSMUST00000061421	0
ENSMUST00000162750	0
ENSMUST00000159881	0
ENSMUST00000238662	3
